job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,average_salary,salary_range,experience_category,remote_flag,high_salary_job,job_age
715GH6U3ILZA,AI Researcher,Startup,Retail,UK,Remote,Remote,Mid,2,100148,119318,Full-time,2025,Large,109733.0,19170,Junior,1,1,1
6AS6IMQONW9I,MLOps Engineer,Startup,Education,India,Pune,Hybrid,Senior,5,151466,174510,Full-time,2022,Small,162988.0,23044,Experienced,0,1,4
5PN1161HMBH4,MLOps Engineer,Research Lab,Retail,Germany,Berlin,Hybrid,Senior,5,142703,170987,Full-time,2022,Small,156845.0,28284,Experienced,0,1,4
AB27OZ2HAERO,MLOps Engineer,MNC,Education,USA,Austin,Hybrid,Entry,0,63535,68747,Full-time,2022,Large,66141.0,5212,Junior,0,0,4
RJRFSU951LOB,MLOps Engineer,Startup,Finance,Canada,Remote,Remote,Mid,2,90715,129445,Full-time,2021,Medium,110080.0,38730,Junior,1,1,5
3YSC1SFBG7LA,Applied Scientist,MNC,Healthcare,UK,Remote,Remote,Mid,2,92767,106501,Full-time,2020,Small,99634.0,13734,Junior,1,0,6
WD2BWI1QQS7D,Machine Learning Engineer,Startup,Finance,India,Remote,Remote,Senior,5,150002,171338,Full-time,2023,Medium,160670.0,21336,Experienced,1,1,3
5SWEFNAQVSS7,Data Analyst,MNC,Tech,Australia,Sydney,Onsite,Entry,0,51928,67746,Full-time,2023,Small,59837.0,15818,Junior,0,0,3
0ELAS0R6UESH,Data Scientist,MNC,Tech,Canada,Remote,Remote,Senior,5,153421,157176,Full-time,2022,Medium,155298.5,3755,Experienced,1,1,4
MGCPPZAUI88E,Data Analyst,Research Lab,Retail,Germany,Hamburg,Onsite,Entry,0,51044,80360,Full-time,2022,Medium,65702.0,29316,Junior,0,0,4
C5RTPTI0C9DQ,Machine Learning Engineer,Research Lab,Education,Australia,Brisbane,Onsite,Senior,5,143096,156698,Full-time,2025,Small,149897.0,13602,Experienced,0,1,1
JKMU2SSM1110,AI Researcher,MNC,Finance,Australia,Remote,Remote,Senior,5,140949,164319,Full-time,2026,Medium,152634.0,23370,Experienced,1,1,0
4DRW0B2LQE7L,Data Analyst,Startup,Tech,Canada,Montreal,Hybrid,Entry,0,62699,85127,Full-time,2022,Small,73913.0,22428,Junior,0,0,4
DQHFL83FN2AS,MLOps Engineer,MNC,Retail,Germany,Hamburg,Onsite,Mid,2,90299,119304,Full-time,2021,Large,104801.5,29005,Junior,0,0,5
7MM6KSWP3U76,MLOps Engineer,MNC,Retail,USA,Remote,Remote,Senior,5,140641,170689,Full-time,2022,Small,155665.0,30048,Experienced,1,1,4
XAFML9F997BR,Machine Learning Engineer,MNC,Finance,India,Chennai,Onsite,Senior,5,150325,155895,Full-time,2022,Large,153110.0,5570,Experienced,0,1,4
5L2VCQR8MMT2,Applied Scientist,Research Lab,Tech,Germany,Frankfurt,Hybrid,Senior,5,153993,177795,Full-time,2026,Small,165894.0,23802,Experienced,0,1,0
O9BKLYYPJCD1,Data Scientist,Startup,Healthcare,UK,Remote,Remote,Mid,2,104586,116006,Full-time,2020,Medium,110296.0,11420,Junior,1,1,6
TW79YLP8HYX1,Data Analyst,Startup,Retail,USA,Remote,Remote,Senior,5,144849,165222,Full-time,2026,Large,155035.5,20373,Experienced,1,1,0
YXVP9J2SOKUZ,Data Scientist,Research Lab,Education,Australia,Brisbane,Onsite,Senior,5,143933,155895,Full-time,2026,Small,149914.0,11962,Experienced,0,1,0
G5A0FBOZ2H8S,MLOps Engineer,Startup,Education,USA,Seattle,Hybrid,Senior,5,145555,169943,Full-time,2020,Medium,157749.0,24388,Experienced,0,1,6
1L0NWQ3HN66V,Data Analyst,MNC,Retail,UK,Birmingham,Onsite,Senior,5,143257,166338,Full-time,2024,Medium,154797.5,23081,Experienced,0,1,2
J0WI9HD7AENS,Applied Scientist,Startup,Tech,Canada,Remote,Remote,Entry,0,59678,85784,Full-time,2023,Medium,72731.0,26106,Junior,1,0,3
L5RHT5FQSJV6,Data Scientist,Startup,Education,Australia,Remote,Remote,Senior,5,147258,157269,Full-time,2021,Large,152263.5,10011,Experienced,1,1,5
M05Z9ZFABWOQ,Applied Scientist,MNC,Healthcare,Canada,Montreal,Onsite,Mid,2,100628,125364,Full-time,2025,Large,112996.0,24736,Junior,0,1,1
FHBT02BKWPK8,AI Researcher,Research Lab,Tech,India,Remote,Remote,Entry,0,53618,73985,Full-time,2024,Large,63801.5,20367,Junior,1,0,2
OVBHAOW0M7X6,Machine Learning Engineer,Research Lab,Finance,USA,Remote,Remote,Senior,5,141663,171114,Full-time,2020,Small,156388.5,29451,Experienced,1,1,6
4RPDHF5G4U9V,AI Researcher,Research Lab,Healthcare,UK,Manchester,Hybrid,Entry,0,55992,83699,Full-time,2025,Large,69845.5,27707,Junior,0,0,1
OIIFEMPCOJNK,Data Analyst,Startup,Healthcare,India,Pune,Hybrid,Entry,0,59579,67470,Full-time,2026,Small,63524.5,7891,Junior,0,0,0
7S1WNB4HQ3B9,Data Analyst,MNC,Education,Canada,Toronto,Onsite,Senior,5,145033,157583,Full-time,2020,Medium,151308.0,12550,Experienced,0,1,6
FE3DWIE3HEB1,Applied Scientist,Startup,Tech,USA,Seattle,Onsite,Senior,5,154418,163252,Full-time,2024,Medium,158835.0,8834,Experienced,0,1,2
H33YQK90VE30,MLOps Engineer,Startup,Education,Canada,Montreal,Onsite,Senior,5,148375,158262,Full-time,2025,Large,153318.5,9887,Experienced,0,1,1
H0C02UA4N2K4,AI Researcher,MNC,Tech,Canada,Vancouver,Onsite,Entry,0,53406,89888,Full-time,2023,Medium,71647.0,36482,Junior,0,0,3
Y3VD16JAG5E6,Applied Scientist,Startup,Education,USA,Remote,Remote,Entry,0,56546,78378,Full-time,2026,Large,67462.0,21832,Junior,1,0,0
NL3YJJPKQAFJ,MLOps Engineer,MNC,Retail,UK,Remote,Remote,Entry,0,55843,87591,Full-time,2022,Small,71717.0,31748,Junior,1,0,4
QOHG4EV8GF5U,Machine Learning Engineer,Research Lab,Healthcare,UK,London,Hybrid,Entry,0,56338,75011,Full-time,2025,Large,65674.5,18673,Junior,0,0,1
FBM6E8535FWX,Machine Learning Engineer,Research Lab,Finance,USA,Boston,Onsite,Senior,5,148219,174790,Full-time,2024,Small,161504.5,26571,Experienced,0,1,2
WDDDWK9NXYII,Data Scientist,MNC,Retail,Australia,Sydney,Hybrid,Senior,5,141423,165471,Full-time,2022,Large,153447.0,24048,Experienced,0,1,4
0QZPJYY4FC9K,Applied Scientist,MNC,Retail,Germany,Hamburg,Onsite,Entry,0,51348,72390,Full-time,2021,Medium,61869.0,21042,Junior,0,0,5
NB46NHBWYF44,AI Researcher,Research Lab,Healthcare,Canada,Remote,Remote,Senior,5,145605,160134,Full-time,2024,Medium,152869.5,14529,Experienced,1,1,2
RAXESXL3GWK0,Applied Scientist,Startup,Tech,Australia,Sydney,Onsite,Senior,5,152490,165889,Full-time,2021,Small,159189.5,13399,Experienced,0,1,5
9ZKP7BG69Y2W,Machine Learning Engineer,Startup,Retail,Germany,Remote,Remote,Entry,0,53715,70722,Full-time,2024,Medium,62218.5,17007,Junior,1,0,2
8L5SXQKCGGPA,Machine Learning Engineer,Startup,Education,Germany,Remote,Remote,Mid,2,99098,110742,Full-time,2026,Small,104920.0,11644,Junior,1,0,0
XT73WQBD94G4,Data Scientist,MNC,Finance,Germany,Frankfurt,Hybrid,Senior,5,152834,163598,Full-time,2020,Medium,158216.0,10764,Experienced,0,1,6
78NL43JCXG5I,Applied Scientist,MNC,Retail,India,Chennai,Onsite,Entry,0,58149,72053,Full-time,2025,Small,65101.0,13904,Junior,0,0,1
2JFWGDJ2PYGV,MLOps Engineer,Startup,Finance,India,Bangalore,Hybrid,Senior,5,149532,167676,Full-time,2024,Small,158604.0,18144,Experienced,0,1,2
HXSGRLTSWQJX,Applied Scientist,Startup,Tech,USA,Remote,Remote,Mid,2,97934,116485,Full-time,2026,Medium,107209.5,18551,Junior,1,0,0
X3K9Q9DPR41F,Machine Learning Engineer,Research Lab,Finance,USA,Seattle,Onsite,Entry,0,60459,85228,Full-time,2020,Medium,72843.5,24769,Junior,0,0,6
T5A6J47PAVYD,Applied Scientist,MNC,Finance,Australia,Melbourne,Onsite,Entry,0,50878,83972,Full-time,2023,Medium,67425.0,33094,Junior,0,0,3
ZMDHC054IXEQ,Machine Learning Engineer,MNC,Finance,India,Bangalore,Hybrid,Mid,2,92542,118595,Full-time,2023,Medium,105568.5,26053,Junior,0,0,3
HMYG4MT6QH7R,Data Scientist,Research Lab,Finance,Germany,Remote,Remote,Mid,2,90695,129719,Full-time,2024,Small,110207.0,39024,Junior,1,1,2
20LELF22M2GQ,AI Researcher,Research Lab,Retail,Canada,Remote,Remote,Entry,0,52314,70063,Full-time,2026,Medium,61188.5,17749,Junior,1,0,0
4T2GE2C98ZXQ,Data Analyst,MNC,Healthcare,Australia,Sydney,Hybrid,Senior,5,149745,179491,Full-time,2020,Small,164618.0,29746,Experienced,0,1,6
QPZEWEPXV8X6,AI Researcher,MNC,Finance,India,Delhi,Hybrid,Senior,5,144256,173954,Full-time,2023,Medium,159105.0,29698,Experienced,0,1,3
H8E52Y33W0FJ,Applied Scientist,Research Lab,Healthcare,Canada,Vancouver,Hybrid,Senior,5,154535,174771,Full-time,2020,Small,164653.0,20236,Experienced,0,1,6
T4P87LWBDA7V,Data Scientist,MNC,Retail,USA,New York,Onsite,Entry,0,60611,82652,Full-time,2020,Medium,71631.5,22041,Junior,0,0,6
R2JF6NSU3OGC,Machine Learning Engineer,Startup,Education,USA,San Francisco,Hybrid,Mid,2,99409,108765,Full-time,2022,Medium,104087.0,9356,Junior,0,0,4
805MT5K9VI00,Data Analyst,MNC,Retail,India,Remote,Remote,Entry,0,56826,71750,Full-time,2025,Large,64288.0,14924,Junior,1,0,1
M2VCF9DGQ0X5,AI Researcher,Startup,Retail,India,Remote,Remote,Entry,0,59944,82340,Full-time,2023,Small,71142.0,22396,Junior,1,0,3
SX0QHT65AJMV,Applied Scientist,Startup,Tech,Canada,Remote,Remote,Senior,5,153214,174667,Full-time,2025,Medium,163940.5,21453,Experienced,1,1,1
KL4PQK8NE1ZR,Data Scientist,Research Lab,Education,UK,Remote,Remote,Mid,2,94438,106960,Full-time,2024,Small,100699.0,12522,Junior,1,0,2
GPDX6J5B39C6,Machine Learning Engineer,MNC,Finance,USA,San Francisco,Hybrid,Mid,2,97226,118155,Full-time,2025,Small,107690.5,20929,Junior,0,1,1
MX2V2JRWAHNH,Machine Learning Engineer,Startup,Healthcare,India,Delhi,Hybrid,Entry,0,59484,75695,Full-time,2021,Large,67589.5,16211,Junior,0,0,5
FYNL6SD31039,AI Researcher,Startup,Tech,UK,Remote,Remote,Mid,2,92420,113649,Full-time,2023,Large,103034.5,21229,Junior,1,0,3
PSK1BA2C93LY,MLOps Engineer,Research Lab,Healthcare,India,Remote,Remote,Senior,5,142661,165187,Full-time,2021,Medium,153924.0,22526,Experienced,1,1,5
CAXLTE8740FF,Machine Learning Engineer,MNC,Education,Germany,Remote,Remote,Entry,0,64435,73679,Full-time,2026,Medium,69057.0,9244,Junior,1,0,0
MD7LIK4NZS71,Data Scientist,Startup,Education,Germany,Hamburg,Hybrid,Senior,5,150894,176562,Full-time,2023,Small,163728.0,25668,Experienced,0,1,3
BCZY6R6D1AVK,AI Researcher,Startup,Finance,Australia,Sydney,Onsite,Entry,0,60682,69532,Full-time,2020,Medium,65107.0,8850,Junior,0,0,6
LZVN5HFN0DW1,Data Analyst,MNC,Finance,UK,London,Hybrid,Entry,0,59488,74949,Full-time,2020,Small,67218.5,15461,Junior,0,0,6
8OZBUGRIBDPN,Applied Scientist,MNC,Education,India,Hyderabad,Hybrid,Mid,2,93364,125289,Full-time,2022,Small,109326.5,31925,Junior,0,1,4
LGYN050OVI4H,AI Researcher,MNC,Retail,UK,Manchester,Hybrid,Senior,5,145326,177341,Full-time,2025,Large,161333.5,32015,Experienced,0,1,1
IFYRMAKOYP4I,MLOps Engineer,Research Lab,Healthcare,Germany,Hamburg,Onsite,Mid,2,96103,120301,Full-time,2020,Large,108202.0,24198,Junior,0,1,6
JVOXSIMRQT0Q,Data Analyst,Startup,Education,USA,Seattle,Onsite,Entry,0,57381,75293,Full-time,2020,Medium,66337.0,17912,Junior,0,0,6
TM0WLGHCOTFG,MLOps Engineer,MNC,Retail,India,Remote,Remote,Senior,5,151790,160337,Full-time,2026,Medium,156063.5,8547,Experienced,1,1,0
AS73SVR8UO7F,Data Analyst,Startup,Finance,Germany,Remote,Remote,Senior,5,144670,178736,Full-time,2021,Large,161703.0,34066,Experienced,1,1,5
DSSE8UTQ2S7K,Data Scientist,Research Lab,Finance,Canada,Vancouver,Hybrid,Mid,2,96181,113340,Full-time,2023,Small,104760.5,17159,Junior,0,0,3
TYJ3IW2M856B,Applied Scientist,MNC,Healthcare,UK,Birmingham,Onsite,Mid,2,99560,117008,Full-time,2024,Small,108284.0,17448,Junior,0,1,2
KFS0H2CSOTRC,MLOps Engineer,Startup,Education,Germany,Remote,Remote,Senior,5,148419,165418,Full-time,2025,Medium,156918.5,16999,Experienced,1,1,1
0NXHF7BKKSCS,Data Scientist,Startup,Tech,USA,Remote,Remote,Senior,5,145388,170415,Full-time,2025,Medium,157901.5,25027,Experienced,1,1,1
0AUYQ633GRC9,Data Analyst,Research Lab,Retail,India,Remote,Remote,Mid,2,96837,115271,Full-time,2023,Large,106054.0,18434,Junior,1,0,3
073T60CXGH42,AI Researcher,MNC,Education,India,Pune,Hybrid,Entry,0,54956,71939,Full-time,2024,Medium,63447.5,16983,Junior,0,0,2
KT4NU4UA5MVU,Data Analyst,Startup,Healthcare,India,Delhi,Onsite,Mid,2,97923,113409,Full-time,2020,Small,105666.0,15486,Junior,0,0,6
D461O3VC1MRE,Data Analyst,MNC,Finance,Australia,Melbourne,Onsite,Mid,2,96107,109582,Full-time,2021,Small,102844.5,13475,Junior,0,0,5
RASRX3HNEAN4,Data Scientist,Research Lab,Finance,Germany,Remote,Remote,Senior,5,143613,169974,Full-time,2026,Large,156793.5,26361,Experienced,1,1,0
W18AGO3NV35B,Data Analyst,Research Lab,Education,Germany,Frankfurt,Onsite,Mid,2,103444,111716,Full-time,2022,Small,107580.0,8272,Junior,0,1,4
1BML5QPAGQ4D,MLOps Engineer,Startup,Finance,Germany,Remote,Remote,Senior,5,152421,157579,Full-time,2024,Large,155000.0,5158,Experienced,1,1,2
R0W7HNB4VLAI,Machine Learning Engineer,Research Lab,Education,UK,Manchester,Hybrid,Mid,2,103860,121481,Full-time,2022,Large,112670.5,17621,Junior,0,1,4
16L64R9OPTCI,MLOps Engineer,Research Lab,Tech,UK,London,Onsite,Entry,0,50804,77455,Full-time,2021,Medium,64129.5,26651,Junior,0,0,5
V6859Z53MHFB,MLOps Engineer,Startup,Education,USA,Remote,Remote,Entry,0,53216,75971,Full-time,2022,Large,64593.5,22755,Junior,1,0,4
QI06HFVSQSFM,Data Analyst,Research Lab,Healthcare,UK,London,Hybrid,Mid,2,95103,108814,Full-time,2026,Small,101958.5,13711,Junior,0,0,0
2BUBS8CKW1MI,AI Researcher,MNC,Healthcare,Canada,Vancouver,Hybrid,Entry,0,61869,65453,Full-time,2026,Medium,63661.0,3584,Junior,0,0,0
ZVRMCZPKWGPW,Applied Scientist,MNC,Healthcare,Germany,Hamburg,Onsite,Senior,5,150479,163107,Full-time,2026,Large,156793.0,12628,Experienced,0,1,0
RRVFJAG4JWKV,Machine Learning Engineer,Startup,Tech,India,Chennai,Onsite,Senior,5,142519,157619,Full-time,2020,Large,150069.0,15100,Experienced,0,1,6
PJBBWTAI0JL7,Applied Scientist,MNC,Retail,USA,Seattle,Onsite,Mid,2,100205,129360,Full-time,2026,Small,114782.5,29155,Junior,0,1,0
FWOV0HUQQC1D,Data Analyst,MNC,Tech,Germany,Hamburg,Onsite,Mid,2,90613,111117,Full-time,2025,Small,100865.0,20504,Junior,0,0,1
OG6YL6N5OBB1,MLOps Engineer,Startup,Education,USA,Remote,Remote,Senior,5,151384,158025,Full-time,2023,Large,154704.5,6641,Experienced,1,1,3
0U9NJR9T822N,MLOps Engineer,Research Lab,Education,India,Delhi,Hybrid,Entry,0,52522,75686,Full-time,2022,Small,64104.0,23164,Junior,0,0,4
90Y34VI6TM0E,Data Scientist,MNC,Tech,Australia,Brisbane,Onsite,Mid,2,97530,105465,Full-time,2026,Small,101497.5,7935,Junior,0,0,0
80J7A0WBQMGL,Applied Scientist,Startup,Tech,UK,London,Hybrid,Mid,2,98168,120553,Full-time,2023,Small,109360.5,22385,Junior,0,1,3
M1BPN06IUEJ1,Applied Scientist,Research Lab,Education,India,Chennai,Hybrid,Entry,0,61469,77906,Full-time,2023,Small,69687.5,16437,Junior,0,0,3
815GGP5Y31CU,Applied Scientist,Research Lab,Tech,Canada,Vancouver,Hybrid,Entry,0,61025,77647,Full-time,2022,Small,69336.0,16622,Junior,0,0,4
TQ3VYVEHU2BI,Data Analyst,Research Lab,Education,Australia,Remote,Remote,Senior,5,152982,179782,Full-time,2025,Small,166382.0,26800,Experienced,1,1,1
WUGD8E0DL479,Machine Learning Engineer,MNC,Finance,UK,London,Onsite,Mid,2,95064,117264,Full-time,2026,Medium,106164.0,22200,Junior,0,0,0
JOYAX9HPYN2Q,Data Scientist,Research Lab,Education,UK,Birmingham,Hybrid,Mid,2,101072,109893,Full-time,2024,Small,105482.5,8821,Junior,0,0,2
5D5L82JHD8A5,Machine Learning Engineer,Research Lab,Tech,USA,Remote,Remote,Entry,0,60470,79736,Full-time,2022,Large,70103.0,19266,Junior,1,0,4
35WSONMBOO4G,MLOps Engineer,Startup,Tech,Germany,Berlin,Hybrid,Entry,0,58566,88277,Full-time,2026,Large,73421.5,29711,Junior,0,0,0
A8NECBTB9IX9,Data Scientist,MNC,Healthcare,UK,Remote,Remote,Mid,2,92600,128598,Full-time,2022,Large,110599.0,35998,Junior,1,1,4
WRJ73E1Q8V8L,Machine Learning Engineer,MNC,Tech,UK,Manchester,Onsite,Entry,0,58227,67593,Full-time,2026,Medium,62910.0,9366,Junior,0,0,0
YTRDYTROT2J7,AI Researcher,Startup,Finance,India,Remote,Remote,Mid,2,103979,118832,Full-time,2022,Medium,111405.5,14853,Junior,1,1,4
9ZMID0W16WMB,Applied Scientist,MNC,Healthcare,Germany,Remote,Remote,Mid,2,99747,111565,Full-time,2024,Large,105656.0,11818,Junior,1,0,2
KE0AVOZENT8Z,Machine Learning Engineer,Research Lab,Tech,Canada,Remote,Remote,Mid,2,93870,112209,Full-time,2022,Medium,103039.5,18339,Junior,1,0,4
42TD9HMF8CTJ,MLOps Engineer,MNC,Finance,Canada,Toronto,Hybrid,Mid,2,98506,124960,Full-time,2021,Medium,111733.0,26454,Junior,0,1,5
CXYV9L3J2GR5,Machine Learning Engineer,MNC,Finance,Canada,Vancouver,Hybrid,Senior,5,148117,179724,Full-time,2024,Large,163920.5,31607,Experienced,0,1,2
967VM3APSRC8,MLOps Engineer,Startup,Education,UK,London,Onsite,Entry,0,62237,66794,Full-time,2020,Large,64515.5,4557,Junior,0,0,6
0TNLEPWHKFRZ,Data Analyst,Startup,Tech,UK,London,Onsite,Entry,0,58682,68362,Full-time,2024,Medium,63522.0,9680,Junior,0,0,2
DTQLVFDUIVQM,MLOps Engineer,Research Lab,Finance,USA,Remote,Remote,Senior,5,144903,158924,Full-time,2024,Medium,151913.5,14021,Experienced,1,1,2
5ICCI2XR8H2B,Data Scientist,MNC,Healthcare,UK,London,Hybrid,Entry,0,59094,82846,Full-time,2022,Medium,70970.0,23752,Junior,0,0,4
COM65HNLM6A1,AI Researcher,Startup,Education,USA,Remote,Remote,Entry,0,64608,75050,Full-time,2025,Medium,69829.0,10442,Junior,1,0,1
5Y5CXGSXMCAA,AI Researcher,MNC,Finance,India,Chennai,Onsite,Senior,5,140050,159035,Full-time,2020,Large,149542.5,18985,Experienced,0,1,6
JQ5DGXBMA2BX,Data Analyst,Research Lab,Education,India,Chennai,Hybrid,Senior,5,147470,158935,Full-time,2020,Medium,153202.5,11465,Experienced,0,1,6
H3ATZIE3BS4A,Applied Scientist,MNC,Finance,Australia,Sydney,Hybrid,Entry,0,62724,75658,Full-time,2023,Medium,69191.0,12934,Junior,0,0,3
5W3S1Q5ED8DS,Data Analyst,Research Lab,Education,Australia,Remote,Remote,Entry,0,64504,86435,Full-time,2021,Medium,75469.5,21931,Junior,1,0,5
Z4BQP4DML38V,Data Analyst,MNC,Tech,India,Pune,Hybrid,Mid,2,93385,128451,Full-time,2021,Medium,110918.0,35066,Junior,0,1,5
TERDLOHMC5TL,Data Scientist,MNC,Healthcare,USA,Boston,Onsite,Senior,5,153904,165829,Full-time,2020,Small,159866.5,11925,Experienced,0,1,6
1TNPB7WNMH9G,MLOps Engineer,Startup,Education,Germany,Remote,Remote,Senior,5,151819,171871,Full-time,2021,Small,161845.0,20052,Experienced,1,1,5
K4SHXD79NZQ2,Data Scientist,MNC,Finance,USA,Seattle,Hybrid,Senior,5,152630,178991,Full-time,2024,Medium,165810.5,26361,Experienced,0,1,2
EH4UKQ0CR08Y,Machine Learning Engineer,Research Lab,Retail,UK,London,Onsite,Entry,0,56097,66513,Full-time,2022,Large,61305.0,10416,Junior,0,0,4
1FLUQQW4I11E,Machine Learning Engineer,MNC,Education,India,Hyderabad,Onsite,Senior,5,146799,161635,Full-time,2023,Large,154217.0,14836,Experienced,0,1,3
1B6CSQV5AWS4,Machine Learning Engineer,Research Lab,Healthcare,Canada,Montreal,Hybrid,Senior,5,141948,166790,Full-time,2020,Large,154369.0,24842,Experienced,0,1,6
4M5YZMUYHDJY,Data Analyst,Research Lab,Finance,USA,Boston,Onsite,Mid,2,102646,114554,Full-time,2020,Medium,108600.0,11908,Junior,0,1,6
RC6N5THR76JY,MLOps Engineer,Research Lab,Retail,Germany,Remote,Remote,Mid,2,97057,122077,Full-time,2020,Medium,109567.0,25020,Junior,1,1,6
GZQ9GCKMGKKV,Data Analyst,Research Lab,Finance,UK,London,Onsite,Entry,0,59947,83837,Full-time,2020,Large,71892.0,23890,Junior,0,0,6
ZO5GBVVT04TW,AI Researcher,Startup,Education,Canada,Remote,Remote,Entry,0,51786,71537,Full-time,2024,Medium,61661.5,19751,Junior,1,0,2
SSB6BRM4IA0V,Machine Learning Engineer,Startup,Retail,Canada,Toronto,Hybrid,Mid,2,104070,108196,Full-time,2023,Medium,106133.0,4126,Junior,0,0,3
SYZL0RRNYJD3,Data Analyst,Research Lab,Tech,Germany,Frankfurt,Hybrid,Senior,5,141062,170865,Full-time,2025,Large,155963.5,29803,Experienced,0,1,1
X70ZX6F5E5B4,Applied Scientist,Research Lab,Tech,Australia,Brisbane,Hybrid,Entry,0,53813,86411,Full-time,2025,Medium,70112.0,32598,Junior,0,0,1
W2WM527QRV45,Machine Learning Engineer,Startup,Education,Canada,Montreal,Hybrid,Entry,0,61722,65706,Full-time,2024,Medium,63714.0,3984,Junior,0,0,2
137FOL74GN5Q,MLOps Engineer,MNC,Tech,USA,Remote,Remote,Mid,2,103596,124242,Full-time,2026,Medium,113919.0,20646,Junior,1,1,0
VUH3KOZK1080,MLOps Engineer,MNC,Retail,Germany,Munich,Onsite,Entry,0,59199,75920,Full-time,2022,Medium,67559.5,16721,Junior,0,0,4
YL14O5M8J254,Data Analyst,MNC,Tech,Australia,Sydney,Hybrid,Mid,2,91461,107567,Full-time,2020,Large,99514.0,16106,Junior,0,0,6
BZU2Q1ZIW53B,Machine Learning Engineer,Startup,Retail,UK,London,Onsite,Mid,2,91908,121588,Full-time,2020,Small,106748.0,29680,Junior,0,0,6
L4778J4SJQFD,Applied Scientist,Research Lab,Education,Germany,Munich,Hybrid,Mid,2,92490,110791,Full-time,2026,Large,101640.5,18301,Junior,0,0,0
QI9FG9CLX0G0,Data Scientist,Startup,Education,USA,Remote,Remote,Mid,2,96043,106514,Full-time,2024,Medium,101278.5,10471,Junior,1,0,2
QXZWIQ19A70W,Data Analyst,Startup,Finance,India,Bangalore,Onsite,Mid,2,95189,129898,Full-time,2026,Large,112543.5,34709,Junior,0,1,0
I7C6A7GU1MWR,MLOps Engineer,MNC,Tech,Australia,Remote,Remote,Mid,2,90684,120470,Full-time,2023,Large,105577.0,29786,Junior,1,0,3
YR2RB7E4SO5P,Data Analyst,Research Lab,Healthcare,UK,Remote,Remote,Entry,0,56826,70415,Full-time,2026,Large,63620.5,13589,Junior,1,0,0
CR1YRP38TKN8,MLOps Engineer,Startup,Tech,Canada,Toronto,Hybrid,Entry,0,51958,69862,Full-time,2023,Medium,60910.0,17904,Junior,0,0,3
O1N7J0MVRE1M,Machine Learning Engineer,MNC,Retail,Canada,Vancouver,Onsite,Mid,2,96206,119995,Full-time,2022,Small,108100.5,23789,Junior,0,1,4
F8ICWJDQR7TH,Data Analyst,Startup,Retail,USA,Austin,Onsite,Senior,5,144255,171492,Full-time,2024,Large,157873.5,27237,Experienced,0,1,2
326LFUC9HMC6,MLOps Engineer,Startup,Education,Australia,Melbourne,Onsite,Senior,5,145116,160186,Full-time,2026,Small,152651.0,15070,Experienced,0,1,0
EJ77L94FE0H7,AI Researcher,MNC,Healthcare,USA,Remote,Remote,Entry,0,52969,88808,Full-time,2020,Large,70888.5,35839,Junior,1,0,6
IIZQU9UHVJ1N,Machine Learning Engineer,MNC,Finance,USA,New York,Onsite,Senior,5,150113,177136,Full-time,2022,Medium,163624.5,27023,Experienced,0,1,4
BV0OV75Q2DEL,Machine Learning Engineer,Research Lab,Retail,Canada,Vancouver,Hybrid,Senior,5,149647,172972,Full-time,2023,Small,161309.5,23325,Experienced,0,1,3
MAXIB5G20V2V,Machine Learning Engineer,MNC,Tech,India,Delhi,Hybrid,Mid,2,102600,124380,Full-time,2026,Small,113490.0,21780,Junior,0,1,0
7NP5AXBND2UE,AI Researcher,Research Lab,Retail,UK,Manchester,Onsite,Mid,2,94389,121504,Full-time,2025,Small,107946.5,27115,Junior,0,1,1
ISDBGRHXXMUI,MLOps Engineer,Startup,Education,Canada,Montreal,Hybrid,Mid,2,93368,124306,Full-time,2025,Medium,108837.0,30938,Junior,0,1,1
DBTQH9GKO9EL,MLOps Engineer,Research Lab,Finance,Canada,Montreal,Onsite,Senior,5,146831,162980,Full-time,2026,Small,154905.5,16149,Experienced,0,1,0
H83BCJ3V5LPU,AI Researcher,MNC,Healthcare,Germany,Remote,Remote,Mid,2,92644,118714,Full-time,2026,Small,105679.0,26070,Junior,1,0,0
WRZD78PODPXL,Data Scientist,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,56850,86583,Full-time,2020,Large,71716.5,29733,Junior,0,0,6
CGUBKGQOUCS8,Applied Scientist,MNC,Retail,Australia,Brisbane,Onsite,Entry,0,59480,67355,Full-time,2020,Small,63417.5,7875,Junior,0,0,6
L6TK0T20R6HM,MLOps Engineer,MNC,Education,Canada,Remote,Remote,Mid,2,101456,107448,Full-time,2020,Small,104452.0,5992,Junior,1,0,6
ZOV12NMXLXF3,AI Researcher,Startup,Retail,Canada,Vancouver,Hybrid,Mid,2,99251,109156,Full-time,2023,Small,104203.5,9905,Junior,0,0,3
0SR9YXHO37EQ,AI Researcher,MNC,Tech,India,Remote,Remote,Senior,5,151710,162600,Full-time,2021,Small,157155.0,10890,Experienced,1,1,5
XJ699N1M4XBF,Applied Scientist,Research Lab,Finance,USA,Seattle,Hybrid,Mid,2,102804,107372,Full-time,2022,Medium,105088.0,4568,Junior,0,0,4
GS6YZ2OBJ1MW,Data Scientist,Research Lab,Tech,Canada,Remote,Remote,Entry,0,59888,73690,Full-time,2020,Small,66789.0,13802,Junior,1,0,6
